case,expert_ranking,proxy,aggregation,spearman_mean_Uni1,spearman_std_Uni1,kendall_mean_Uni1,kendall_std_Uni1,n_Uni1,spearman_mean_Uni2,spearman_std_Uni2,kendall_mean_Uni2,kendall_std_Uni2,n_Uni2,delta_spearman,abs_delta_spearman
unanimous_up_to_ties,1-2-5-7-8,acc_output,median,0.5,0.288675135,0.4,0.294392029,5,0.5,0.288675135,0.4,0.294392029,5,0,0
unanimous_up_to_ties,1-2-5-7-8,acc_syntaxBL,per_student,-0.013513514,0.173847031,-0.010810811,0.139077625,37,-0.035714286,0.159719141,-0.028571429,0.127775313,7,0.022200772,0.022200772
unanimous_up_to_ties,1-2-5-7-8,acc_syntaxBL,avg,-0.2,0.1,-0.1,0.1,5,-0.1,0.282842712,-0.1,0.191485422,5,-0.1,0.1
unanimous_up_to_ties,1-2-5-7-8,acc_syntaxBL,median,0,0,0,0,5,0,0,0,0,5,0,0
unanimous_up_to_ties,1-2-5-7-8,scaleSM,per_student,0.412162162,0.248075132,0.340540541,0.205938143,37,0.55,0.310529502,0.471428571,0.296234876,7,-0.137837838,0.137837838
unanimous_up_to_ties,1-2-5-7-8,scaleSM,avg,0.5,0,0.4,0,5,0.7,0,0.6,0,5,-0.2,0.2
unanimous_up_to_ties,1-2-5-7-8,scaleSM,median,0.4,0.21602469,0.3,0.191485422,5,0.25,0.262995564,0.2,0.21602469,5,0.15,0.15
unanimous_up_to_ties,1-2-5-7-8,scaleST,per_student,0.409459459,0.290348774,0.327027027,0.224990869,37,0.328571429,0.296234876,0.271428571,0.254750779,7,0.080888031,0.080888031
unanimous_up_to_ties,1-2-5-7-8,scaleST,avg,0.7,0,0.6,0,5,0.6,0,0.4,0,5,0.1,0.1
unanimous_up_to_ties,1-2-5-7-8,scaleST,median,0.7,0.141421356,0.6,0.141421356,5,0.25,0.262995564,0.2,0.21602469,5,0.45,0.45
1_violation,1-2-4-5-7-6,readTime,per_student,0.352895753,0.408147374,0.27027027,0.361825849,37,0.510204082,0.267775012,0.419047619,0.273052785,7,-0.157308329,0.157308329
1_violation,1-2-4-5-7-6,readTime,avg,0.828571429,0,0.733333333,0,6,0.6,0,0.466666667,0,6,0.228571429,0.228571429
1_violation,1-2-4-5-7-6,readTime,median,0.6,0,0.466666667,0,6,0.485714286,0,0.333333333,0,6,0.114285714,0.114285714
1_violation,1-2-4-5-7-6,log_readTime,per_student,0.255984556,0.509180781,0.209009009,0.419398157,37,0.510204082,0.267775012,0.419047619,0.273052785,7,-0.254219526,0.254219526
1_violation,1-2-4-5-7-6,log_readTime,avg,0.828571429,0,0.733333333,0,6,0.6,0,0.466666667,0,6,0.228571429,0.228571429
1_violation,1-2-4-5-7-6,log_readTime,median,0.6,0,0.466666667,0,6,0.485714286,0,0.333333333,0,6,0.114285714,0.114285714
1_violation,1-2-4-5-7-6,time_function,per_student,0.04015444,0.46695358,0.027027027,0.375354714,37,0.2,0.398246887,0.161904762,0.282521847,7,-0.15984556,0.15984556
1_violation,1-2-4-5-7-6,time_function,avg,0.6,0,0.466666667,0,6,0.885714286,0,0.733333333,0,6,-0.285714286,0.285714286
1_violation,1-2-4-5-7-6,time_function,median,0.828571429,0,0.733333333,0,6,0.371428571,0,0.2,0,6,0.457142857,0.457142857
1_violation,1-2-4-5-7-6,time_output,per_student,0.452509653,0.344879077,0.362162162,0.305127568,37,0.693877551,0.213106571,0.580952381,0.197489918,7,-0.241367899,0.241367899
1_violation,1-2-4-5-7-6,time_output,avg,0.942857143,0,0.866666667,0,6,0.942857143,0,0.866666667,0,6,0,0
1_violation,1-2-4-5-7-6,time_output,median,0.942857143,0,0.866666667,0,6,1,0,1,0,6,-0.057142857,0.057142857
1_violation,1-2-4-5-7-6,time_syntaxBL,per_student,0.115057915,0.374503841,0.099099099,0.288985643,37,0.126530612,0.248074635,0.095238095,0.204262958,7,-0.011472697,0.011472697
1_violation,1-2-4-5-7-6,time_syntaxBL,avg,0.085714286,0,0.066666667,0,6,0.028571429,0,-0.066666667,0,6,0.057142857,0.057142857
1_violation,1-2-4-5-7-6,time_syntaxBL,median,0.2,0.12344268,0.133333333,0.127656948,6,-0.114285714,0.142857143,-0.133333333,0.066666667,6,0.314285714,0.314285714
1_violation,1-2-4-5-7-6,time_scaleSM,per_student,0.111196911,0.427193862,0.097297297,0.344704981,37,0.281632653,0.206273939,0.228571429,0.170367084,7,-0.170435742,0.170435742
1_violation,1-2-4-5-7-6,time_scaleSM,avg,0.314285714,0,0.2,0,6,0.371428571,0,0.333333333,0,6,-0.057142857,0.057142857
1_violation,1-2-4-5-7-6,time_scaleSM,median,0.514285714,0.225575605,0.4,0.20727509,6,0.714285714,0.09035079,0.6,0.094280904,6,-0.2,0.2
1_violation,1-2-4-5-7-6,time_scaleST,per_student,0.078764479,0.370768966,0.05045045,0.294659331,37,0.289795918,0.332646801,0.228571429,0.251616092,7,-0.21103144,0.21103144
1_violation,1-2-4-5-7-6,time_scaleST,avg,-0.371428571,0,-0.2,0,6,0.542857143,0,0.466666667,0,6,-0.914285714,0.914285714
1_violation,1-2-4-5-7-6,time_scaleST,median,0.085714286,0.374710773,0.066666667,0.272165527,6,0.085714286,0.12344268,0,0.127656948,6,0,0
1_violation,1-2-4-5-7-6,log_time_function,per_student,0.04015444,0.46695358,0.027027027,0.375354714,37,0.2,0.398246887,0.161904762,0.282521847,7,-0.15984556,0.15984556
1_violation,1-2-4-5-7-6,log_time_function,avg,0.485714286,0,0.333333333,0,6,0.6,0,0.466666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-5-7-6,log_time_function,median,0.828571429,0,0.733333333,0,6,0.371428571,0,0.2,0,6,0.457142857,0.457142857
1_violation,1-2-4-5-7-6,log_time_output,per_student,0.452509653,0.344879077,0.362162162,0.305127568,37,0.693877551,0.213106571,0.580952381,0.197489918,7,-0.241367899,0.241367899
1_violation,1-2-4-5-7-6,log_time_output,avg,0.942857143,0,0.866666667,0,6,0.942857143,0,0.866666667,0,6,0,0
1_violation,1-2-4-5-7-6,log_time_output,median,0.942857143,0,0.866666667,0,6,1,0,1,0,6,-0.057142857,0.057142857
1_violation,1-2-4-5-7-6,log_time_syntaxBL,per_student,0.115057915,0.374503841,0.099099099,0.288985643,37,0.126530612,0.248074635,0.095238095,0.204262958,7,-0.011472697,0.011472697
1_violation,1-2-4-5-7-6,log_time_syntaxBL,avg,0.257142857,0,0.2,0,6,0.028571429,0,-0.066666667,0,6,0.228571429,0.228571429
1_violation,1-2-4-5-7-6,log_time_syntaxBL,median,0.2,0.12344268,0.133333333,0.127656948,6,-0.114285714,0.142857143,-0.133333333,0.066666667,6,0.314285714,0.314285714
1_violation,1-2-4-5-7-6,log_time_scaleSM,per_student,0.111196911,0.427193862,0.097297297,0.344704981,37,0.281632653,0.206273939,0.228571429,0.170367084,7,-0.170435742,0.170435742
1_violation,1-2-4-5-7-6,log_time_scaleSM,avg,0.371428571,0,0.333333333,0,6,0.657142857,0,0.6,0,6,-0.285714286,0.285714286
1_violation,1-2-4-5-7-6,log_time_scaleSM,median,0.514285714,0.225575605,0.4,0.20727509,6,0.714285714,0.09035079,0.6,0.094280904,6,-0.2,0.2
1_violation,1-2-4-5-7-6,log_time_scaleST,per_student,0.078764479,0.370768966,0.05045045,0.294659331,37,0.289795918,0.332646801,0.228571429,0.251616092,7,-0.21103144,0.21103144
1_violation,1-2-4-5-7-6,log_time_scaleST,avg,0.257142857,0,0.2,0,6,0.257142857,0,0.2,0,6,0,0
1_violation,1-2-4-5-7-6,log_time_scaleST,median,0.085714286,0.374710773,0.066666667,0.272165527,6,0.085714286,0.12344268,0,0.127656948,6,0,0
1_violation,1-2-4-5-7-6,time_correct_function,per_student,0.029017857,0.592690213,0.025,0.529084639,32,0.23877551,0.421901449,0.19047619,0.329364123,7,-0.209757653,0.209757653
1_violation,1-2-4-5-7-6,time_correct_function,avg,0.485714286,0,0.333333333,0,6,0.828571429,0,0.733333333,0,6,-0.342857143,0.342857143
1_violation,1-2-4-5-7-6,time_correct_function,median,0.142857143,0,0.2,0,6,0.371428571,0.057142857,0.266666667,0.066666667,6,-0.228571429,0.228571429
1_violation,1-2-4-5-7-6,time_correct_output,per_student,0.382380952,0.529261883,0.321111111,0.480623309,30,0.793877551,0.14705211,0.704761905,0.170367084,7,-0.411496599,0.411496599
1_violation,1-2-4-5-7-6,time_correct_output,avg,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-5-7-6,time_correct_output,median,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-5-7-6,time_correct_syntaxBL,per_student,0.095102041,0.410133205,0.087619048,0.312093364,35,0.228571429,0.290169348,0.19047619,0.190832999,7,-0.133469388,0.133469388
1_violation,1-2-4-5-7-6,time_correct_syntaxBL,avg,0.6,0,0.466666667,0,6,0.085714286,0,0.066666667,0,6,0.514285714,0.514285714
1_violation,1-2-4-5-7-6,time_correct_syntaxBL,median,0.085714286,0.057142857,0,0.066666667,6,-0.142857143,0.213808994,0,0.127656948,6,0.228571429,0.228571429
1_violation,1-2-4-5-7-6,log_time_correct_function,per_student,0.029017857,0.592690213,0.025,0.529084639,32,0.23877551,0.421901449,0.19047619,0.329364123,7,-0.209757653,0.209757653
1_violation,1-2-4-5-7-6,log_time_correct_function,avg,0.085714286,0,0.066666667,0,6,0.714285714,0,0.6,0,6,-0.628571429,0.628571429
1_violation,1-2-4-5-7-6,log_time_correct_function,median,0.142857143,0,0.2,0,6,0.371428571,0.057142857,0.266666667,0.066666667,6,-0.228571429,0.228571429
1_violation,1-2-4-5-7-6,log_time_correct_output,per_student,0.382380952,0.529261883,0.321111111,0.480623309,30,0.793877551,0.14705211,0.704761905,0.170367084,7,-0.411496599,0.411496599
1_violation,1-2-4-5-7-6,log_time_correct_output,avg,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-5-7-6,log_time_correct_output,median,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-5-7-6,log_time_correct_syntaxBL,per_student,0.095102041,0.410133205,0.087619048,0.312093364,35,0.228571429,0.290169348,0.19047619,0.190832999,7,-0.133469388,0.133469388
1_violation,1-2-4-5-7-6,log_time_correct_syntaxBL,avg,0.257142857,0,0.2,0,6,0.085714286,0,0.066666667,0,6,0.171428571,0.171428571
1_violation,1-2-4-5-7-6,log_time_correct_syntaxBL,median,0.085714286,0.057142857,0,0.066666667,6,-0.142857143,0.213808994,0,0.127656948,6,0.228571429,0.228571429
1_violation,1-2-4-5-7-6,acc_function,per_student,0.159073359,0.383472136,0.120720721,0.305244583,37,-0.248979592,0.383239007,-0.238095238,0.320430549,7,0.408052951,0.408052951
1_violation,1-2-4-5-7-6,acc_function,avg,0.314285714,0,0.2,0,6,-0.114285714,0.085714286,-0.133333333,0.066666667,6,0.428571429,0.428571429
1_violation,1-2-4-5-7-6,acc_function,median,0.171428571,0.24633366,0.133333333,0.20727509,6,-0.685714286,0.167413294,-0.533333333,0.20727509,6,0.857142857,0.857142857
1_violation,1-2-4-5-7-6,acc_output,per_student,0.257142857,0.229822829,0.2,0.178751089,37,0.257142857,0.183264852,0.2,0.142539329,7,0,0
1_violation,1-2-4-5-7-6,acc_output,avg,0.714285714,0,0.6,0,6,0.428571429,0.127775313,0.333333333,0.094280904,6,0.285714286,0.285714286
1_violation,1-2-4-5-7-6,acc_output,median,0.342857143,0.248533111,0.266666667,0.20727509,6,0.428571429,0.285714286,0.333333333,0.272165527,6,-0.085714286,0.085714286
1_violation,1-2-4-5-7-6,acc_syntaxBL,per_student,-0.013899614,0.20078408,-0.010810811,0.156165396,37,-0.036734694,0.164282545,-0.028571429,0.127775313,7,0.02283508,0.02283508
1_violation,1-2-4-5-7-6,acc_syntaxBL,avg,-0.142857143,0.121218305,-0.066666667,0.094280904,6,-0.085714286,0.265985525,-0.066666667,0.196261353,6,-0.057142857,0.057142857
1_violation,1-2-4-5-7-6,acc_syntaxBL,median,0,0,0,0,6,0,0,0,0,6,0,0
1_violation,1-2-4-5-7-6,scaleSM,per_student,0.46023166,0.211920932,0.374774775,0.186866914,37,0.489795918,0.219423348,0.380952381,0.184181711,7,-0.029564258,0.029564258
1_violation,1-2-4-5-7-6,scaleSM,avg,0.628571429,0.028571429,0.533333333,0.066666667,6,0.714285714,0,0.6,0,6,-0.085714286,0.085714286
1_violation,1-2-4-5-7-6,scaleSM,median,0.542857143,0.080812204,0.4,0.127656948,6,0.257142857,0.228571429,0.2,0.180534187,6,0.285714286,0.285714286
1_violation,1-2-4-5-7-6,scaleST,per_student,0.47027027,0.200341087,0.369369369,0.171616301,37,0.253061224,0.173072776,0.2,0.142539329,7,0.217209046,0.217209046
1_violation,1-2-4-5-7-6,scaleST,avg,0.657142857,0,0.6,0,6,0.485714286,0,0.333333333,0,6,0.171428571,0.171428571
1_violation,1-2-4-5-7-6,scaleST,median,0.771428571,0.12344268,0.666666667,0.127656948,6,0.257142857,0.228571429,0.2,0.180534187,6,0.514285714,0.514285714
1_violation,1-2-4-5-7-8,readTime,per_student,0.271042471,0.479594498,0.198198198,0.4203492,37,0.412244898,0.449646999,0.361904762,0.383562487,7,-0.141202427,0.141202427
1_violation,1-2-4-5-7-8,readTime,avg,0.542857143,0,0.466666667,0,6,0.6,0,0.466666667,0,6,-0.057142857,0.057142857
1_violation,1-2-4-5-7-8,readTime,median,0.314285714,0,0.2,0,6,0.485714286,0,0.333333333,0,6,-0.171428571,0.171428571
1_violation,1-2-4-5-7-8,log_readTime,per_student,0.271042471,0.479594498,0.198198198,0.4203492,37,0.412244898,0.449646999,0.361904762,0.383562487,7,-0.141202427,0.141202427
1_violation,1-2-4-5-7-8,log_readTime,avg,0.542857143,0,0.466666667,0,6,0.6,0,0.466666667,0,6,-0.057142857,0.057142857
1_violation,1-2-4-5-7-8,log_readTime,median,0.314285714,0,0.2,0,6,0.485714286,0,0.333333333,0,6,-0.171428571,0.171428571
1_violation,1-2-4-5-7-8,time_function,per_student,0.264864865,0.318202941,0.201801802,0.285163242,37,0.46122449,0.365072323,0.352380952,0.288871445,7,-0.196359625,0.196359625
1_violation,1-2-4-5-7-8,time_function,avg,0.6,0,0.466666667,0,6,0.885714286,0,0.733333333,0,6,-0.285714286,0.285714286
1_violation,1-2-4-5-7-8,time_function,median,0.828571429,0,0.733333333,0,6,0.428571429,0,0.333333333,0,6,0.4,0.4
1_violation,1-2-4-5-7-8,time_output,per_student,0.458687259,0.315508044,0.372972973,0.27045039,37,0.734693878,0.191184301,0.60952381,0.168762335,7,-0.276006619,0.276006619
1_violation,1-2-4-5-7-8,time_output,avg,0.942857143,0,0.866666667,0,6,0.942857143,0,0.866666667,0,6,0,0
1_violation,1-2-4-5-7-8,time_output,median,0.942857143,0,0.866666667,0,6,1,0,1,0,6,-0.057142857,0.057142857
1_violation,1-2-4-5-7-8,time_syntaxBL,per_student,0.054826255,0.333023613,0.066666667,0.264404822,37,-0.07755102,0.286005682,-0.057142857,0.212105309,7,0.132377275,0.132377275
1_violation,1-2-4-5-7-8,time_syntaxBL,avg,0.085714286,0,0.066666667,0,6,0.028571429,0,-0.066666667,0,6,0.057142857,0.057142857
1_violation,1-2-4-5-7-8,time_syntaxBL,median,0.057142857,0.188802168,0.066666667,0.14401646,6,-0.257142857,0,-0.2,0,6,0.314285714,0.314285714
1_violation,1-2-4-5-7-8,time_scaleSM,per_student,0.188416988,0.398865432,0.156756757,0.33610245,37,0.097959184,0.280714267,0.095238095,0.201130591,7,0.090457805,0.090457805
1_violation,1-2-4-5-7-8,time_scaleSM,avg,0.714285714,0,0.6,0,6,-0.142857143,0,-0.066666667,0,6,0.857142857,0.857142857
1_violation,1-2-4-5-7-8,time_scaleSM,median,0.514285714,0.225575605,0.4,0.20727509,6,0.285714286,0.170633075,0.2,0.14401646,6,0.228571429,0.228571429
1_violation,1-2-4-5-7-8,time_scaleST,per_student,0.160617761,0.401780447,0.120720721,0.318720354,37,-0.004081633,0.429367579,0.00952381,0.321560819,7,0.164699393,0.164699393
1_violation,1-2-4-5-7-8,time_scaleST,avg,0.257142857,0,0.2,0,6,0.257142857,0.114285714,0.266666667,0.066666667,6,0,0
1_violation,1-2-4-5-7-8,time_scaleST,median,0.514285714,0.225575605,0.4,0.20727509,6,-0.428571429,0.265985525,-0.333333333,0.196261353,6,0.942857143,0.942857143
1_violation,1-2-4-5-7-8,log_time_function,per_student,0.264864865,0.318202941,0.201801802,0.285163242,37,0.46122449,0.365072323,0.352380952,0.288871445,7,-0.196359625,0.196359625
1_violation,1-2-4-5-7-8,log_time_function,avg,0.485714286,0,0.333333333,0,6,0.771428571,0,0.6,0,6,-0.285714286,0.285714286
1_violation,1-2-4-5-7-8,log_time_function,median,0.828571429,0,0.733333333,0,6,0.428571429,0,0.333333333,0,6,0.4,0.4
1_violation,1-2-4-5-7-8,log_time_output,per_student,0.458687259,0.315508044,0.372972973,0.27045039,37,0.734693878,0.191184301,0.60952381,0.168762335,7,-0.276006619,0.276006619
1_violation,1-2-4-5-7-8,log_time_output,avg,0.942857143,0,0.866666667,0,6,0.942857143,0,0.866666667,0,6,0,0
1_violation,1-2-4-5-7-8,log_time_output,median,0.942857143,0,0.866666667,0,6,1,0,1,0,6,-0.057142857,0.057142857
1_violation,1-2-4-5-7-8,log_time_syntaxBL,per_student,0.054826255,0.333023613,0.066666667,0.264404822,37,-0.07755102,0.286005682,-0.057142857,0.212105309,7,0.132377275,0.132377275
1_violation,1-2-4-5-7-8,log_time_syntaxBL,avg,0.257142857,0,0.2,0,6,-0.257142857,0,-0.2,0,6,0.514285714,0.514285714
1_violation,1-2-4-5-7-8,log_time_syntaxBL,median,0.057142857,0.188802168,0.066666667,0.14401646,6,-0.257142857,0,-0.2,0,6,0.314285714,0.314285714
1_violation,1-2-4-5-7-8,log_time_scaleSM,per_student,0.188416988,0.398865432,0.156756757,0.33610245,37,0.097959184,0.280714267,0.095238095,0.201130591,7,0.090457805,0.090457805
1_violation,1-2-4-5-7-8,log_time_scaleSM,avg,0.714285714,0,0.6,0,6,0.142857143,0,0.2,0,6,0.571428571,0.571428571
1_violation,1-2-4-5-7-8,log_time_scaleSM,median,0.514285714,0.225575605,0.4,0.20727509,6,0.285714286,0.170633075,0.2,0.14401646,6,0.228571429,0.228571429
1_violation,1-2-4-5-7-8,log_time_scaleST,per_student,0.160617761,0.401780447,0.120720721,0.318720354,37,-0.004081633,0.429367579,0.00952381,0.321560819,7,0.164699393,0.164699393
1_violation,1-2-4-5-7-8,log_time_scaleST,avg,0.6,0,0.466666667,0,6,-0.142857143,0,-0.066666667,0,6,0.742857143,0.742857143
1_violation,1-2-4-5-7-8,log_time_scaleST,median,0.514285714,0.225575605,0.4,0.20727509,6,-0.428571429,0.265985525,-0.333333333,0.196261353,6,0.942857143,0.942857143
1_violation,1-2-4-5-7-8,time_correct_function,per_student,0.18125,0.537858062,0.145833333,0.490871532,32,0.3,0.327994169,0.228571429,0.238665983,7,-0.11875,0.11875
1_violation,1-2-4-5-7-8,time_correct_function,avg,0.485714286,0,0.333333333,0,6,0.828571429,0,0.733333333,0,6,-0.342857143,0.342857143
1_violation,1-2-4-5-7-8,time_correct_function,median,0.142857143,0,0.2,0,6,0.314285714,0.057142857,0.133333333,0.066666667,6,-0.171428571,0.171428571
1_violation,1-2-4-5-7-8,time_correct_output,per_student,0.391428571,0.521700516,0.338888889,0.457698213,30,0.816326531,0.097916657,0.714285714,0.136692382,7,-0.424897959,0.424897959
1_violation,1-2-4-5-7-8,time_correct_output,avg,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-5-7-8,time_correct_output,median,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-5-7-8,time_correct_syntaxBL,per_student,0.004081633,0.428647224,0.03047619,0.345893958,35,-0.076530612,0.260709793,-0.023809524,0.185775326,7,0.080612245,0.080612245
1_violation,1-2-4-5-7-8,time_correct_syntaxBL,avg,0.371428571,0,0.333333333,0,6,0.028571429,0,-0.066666667,0,6,0.342857143,0.342857143
1_violation,1-2-4-5-7-8,time_correct_syntaxBL,median,-0.057142857,0.153861852,-0.066666667,0.094280904,6,-0.314285714,0.114285714,-0.133333333,0.066666667,6,0.257142857,0.257142857
1_violation,1-2-4-5-7-8,log_time_correct_function,per_student,0.18125,0.537858062,0.145833333,0.490871532,32,0.3,0.327994169,0.228571429,0.238665983,7,-0.11875,0.11875
1_violation,1-2-4-5-7-8,log_time_correct_function,avg,0.085714286,0,0.066666667,0,6,0.714285714,0,0.6,0,6,-0.628571429,0.628571429
1_violation,1-2-4-5-7-8,log_time_correct_function,median,0.142857143,0,0.2,0,6,0.314285714,0.057142857,0.133333333,0.066666667,6,-0.171428571,0.171428571
1_violation,1-2-4-5-7-8,log_time_correct_output,per_student,0.391428571,0.521700516,0.338888889,0.457698213,30,0.816326531,0.097916657,0.714285714,0.136692382,7,-0.424897959,0.424897959
1_violation,1-2-4-5-7-8,log_time_correct_output,avg,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-5-7-8,log_time_correct_output,median,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-5-7-8,log_time_correct_syntaxBL,per_student,0.004081633,0.428647224,0.03047619,0.345893958,35,-0.076530612,0.260709793,-0.023809524,0.185775326,7,0.080612245,0.080612245
1_violation,1-2-4-5-7-8,log_time_correct_syntaxBL,avg,0.257142857,0,0.2,0,6,-0.257142857,0,-0.2,0,6,0.514285714,0.514285714
1_violation,1-2-4-5-7-8,log_time_correct_syntaxBL,median,-0.057142857,0.153861852,-0.066666667,0.094280904,6,-0.314285714,0.114285714,-0.133333333,0.066666667,6,0.257142857,0.257142857
1_violation,1-2-4-5-7-8,acc_function,per_student,0.169111969,0.398141207,0.12972973,0.31190433,37,-0.134693878,0.222214818,-0.152380952,0.194248362,7,0.303805847,0.303805847
1_violation,1-2-4-5-7-8,acc_function,avg,0.314285714,0,0.2,0,6,-0.028571429,0,-0.066666667,0,6,0.342857143,0.342857143
1_violation,1-2-4-5-7-8,acc_function,median,0.171428571,0.24633366,0.133333333,0.20727509,6,-0.257142857,0.34758643,-0.2,0.272165527,6,0.428571429,0.428571429
1_violation,1-2-4-5-7-8,acc_output,per_student,0.199227799,0.290195475,0.154954955,0.225707592,37,0.195918367,0.25801601,0.152380952,0.200679119,7,0.003309432,0.003309432
1_violation,1-2-4-5-7-8,acc_output,avg,0.714285714,0,0.6,0,6,0.428571429,0.127775313,0.333333333,0.094280904,6,0.285714286,0.285714286
1_violation,1-2-4-5-7-8,acc_output,median,0.342857143,0.248533111,0.266666667,0.20727509,6,0.428571429,0.285714286,0.333333333,0.272165527,6,-0.085714286,0.085714286
1_violation,1-2-4-5-7-8,acc_syntaxBL,per_student,-0.002316602,0.171991146,-0.001801802,0.133770891,37,-0.036734694,0.164282545,-0.028571429,0.127775313,7,0.034418092,0.034418092
1_violation,1-2-4-5-7-8,acc_syntaxBL,avg,-0.057142857,0.085714286,0,0.066666667,6,-0.085714286,0.265985525,-0.066666667,0.196261353,6,0.028571429,0.028571429
1_violation,1-2-4-5-7-8,acc_syntaxBL,median,0,0,0,0,6,0,0,0,0,6,0,0
1_violation,1-2-4-5-7-8,scaleSM,per_student,0.370656371,0.242480879,0.299099099,0.195825271,37,0.473469388,0.319203507,0.380952381,0.279941685,7,-0.102813017,0.102813017
1_violation,1-2-4-5-7-8,scaleSM,avg,0.514285714,0.028571429,0.4,0.066666667,6,0.714285714,0,0.6,0,6,-0.2,0.2
1_violation,1-2-4-5-7-8,scaleSM,median,0.285714286,0.21821789,0.2,0.196261353,6,0.257142857,0.228571429,0.2,0.180534187,6,0.028571429,0.028571429
1_violation,1-2-4-5-7-8,scaleST,per_student,0.376061776,0.270034094,0.293693694,0.207637626,37,0.27755102,0.303032019,0.228571429,0.24907994,7,0.098510756,0.098510756
1_violation,1-2-4-5-7-8,scaleST,avg,0.657142857,0,0.6,0,6,0.485714286,0,0.333333333,0,6,0.171428571,0.171428571
1_violation,1-2-4-5-7-8,scaleST,median,0.714285714,0.136027208,0.6,0.14401646,6,0.257142857,0.228571429,0.2,0.180534187,6,0.457142857,0.457142857
1_violation,1-2-4-7-6-8,readTime,per_student,0.344401544,0.419909687,0.264864865,0.374081132,37,0.563265306,0.333447155,0.514285714,0.312113707,7,-0.218863762,0.218863762
1_violation,1-2-4-7-6-8,readTime,avg,0.714285714,0,0.6,0,6,0.714285714,0,0.466666667,0,6,0,0
1_violation,1-2-4-7-6-8,readTime,median,0.6,0,0.466666667,0,6,0.771428571,0,0.6,0,6,-0.171428571,0.171428571
1_violation,1-2-4-7-6-8,log_readTime,per_student,0.272200772,0.482957723,0.209009009,0.390322008,37,0.563265306,0.333447155,0.514285714,0.312113707,7,-0.291064534,0.291064534
1_violation,1-2-4-7-6-8,log_readTime,avg,0.714285714,0,0.6,0,6,0.714285714,0,0.466666667,0,6,0,0
1_violation,1-2-4-7-6-8,log_readTime,median,0.6,0,0.466666667,0,6,0.771428571,0,0.6,0,6,-0.171428571,0.171428571
1_violation,1-2-4-7-6-8,time_function,per_student,0.30965251,0.331638431,0.23963964,0.30113278,37,0.428571429,0.374087812,0.352380952,0.314141381,7,-0.118918919,0.118918919
1_violation,1-2-4-7-6-8,time_function,avg,0.828571429,0,0.733333333,0,6,0.942857143,0,0.866666667,0,6,-0.114285714,0.114285714
1_violation,1-2-4-7-6-8,time_function,median,0.942857143,0,0.866666667,0,6,0.542857143,0,0.333333333,0,6,0.4,0.4
1_violation,1-2-4-7-6-8,time_output,per_student,0.488030888,0.346720726,0.387387387,0.3110914,37,0.824489796,0.078511772,0.695238095,0.122705702,7,-0.336458908,0.336458908
1_violation,1-2-4-7-6-8,time_output,avg,0.942857143,0,0.866666667,0,6,1,0,1,0,6,-0.057142857,0.057142857
1_violation,1-2-4-7-6-8,time_output,median,0.942857143,0,0.866666667,0,6,1,0,1,0,6,-0.057142857,0.057142857
1_violation,1-2-4-7-6-8,time_syntaxBL,per_student,-0.038610039,0.385233003,-0.030630631,0.32088264,37,-0.114285714,0.264078794,-0.133333333,0.207784993,7,0.075675676,0.075675676
